"","xrcn","xrid","xrin","xrjp","xrkr","xrmy","xrsg","xrth","rycn","ryid","ryin","ryjp","rykr","rymy","rysg","ryth","ycn","yid","yin","yjp","ykr","ymy","ysg","yth"
"1",NA,NA,NA,NA,NA,NA,NA,NA,-0.47495423174095,-0.172792004095282,-0.448295291641876,0.627658632345194,NA,NA,NA,NA,0.549635922330097,0.631120783460283,0.568663609645259,0.666624601697322,NA,NA,NA,NA
"2",0.84547693009554,0.191238643338772,0.747738056307115,NA,NA,NA,NA,NA,-0.583362534617418,-0.250162667106378,-0.553983941298593,0.515130046556103,NA,NA,NA,NA,0.549635922330097,0.611833153474405,0.567119142987164,0.669376949985818,NA,NA,NA,NA
"3",0.842736985220154,0.0773553729340888,0.620144732920902,NA,NA,NA,NA,NA,-0.420629919573969,-0.121954155113958,-0.394661102146589,0.667800284426115,NA,NA,NA,NA,0.546235052980343,0.629406307977737,0.565535160574727,0.671962822243853,NA,NA,NA,NA
"4",0.940850245448496,0.230908442967309,0.896614685280035,NA,NA,NA,NA,NA,-0.252017913971307,0.0788209708879257,-0.229458982536316,0.82595961760101,NA,NA,NA,NA,0.54285495455208,0.60571323765418,0.563955381859632,0.674821674383682,NA,NA,NA,NA
"5",0.973446922687822,0.308825293628777,0.90954140137607,NA,NA,NA,NA,NA,-0.192791977296421,0.096782038741247,-0.173717478181263,0.87527009601268,NA,NA,NA,NA,0.539494281754459,0.627322998821503,0.562420387333371,0.677326849947011,NA,NA,NA,NA
"6",1.41128124957672,0.485454648235293,1.18592621693881,NA,NA,NA,NA,NA,-0.360952422468046,-0.0345290898286763,-0.345280828124117,0.696783151018292,NA,NA,NA,NA,0.536157092343056,0.600887216023659,0.560846646400621,0.680124223602484,NA,NA,NA,NA
"7",1.47901468171174,0.545066415943499,1.12510086023886,NA,NA,NA,NA,NA,-0.440430891871352,-0.168766912518895,-0.428160534448431,0.607030472146084,NA,NA,NA,NA,0.532843455667424,0.63078626799557,0.559279430247172,0.682901169626833,NA,NA,NA,NA
"8",1.22406168058692,0.564476460508874,0.991702489717927,NA,NA,NA,NA,NA,-0.262161459332668,-0.0628512454152108,-0.253350425567356,0.775565930609365,NA,NA,NA,NA,0.529557532998147,0.673935890698897,0.557756610188541,0.685328482905324,NA,NA,NA,NA
"9",1.23601839993063,0.0939282036027493,0.909188667130008,NA,NA,NA,NA,NA,-0.400403457187616,-0.164092830491554,-0.395012755313482,0.62669823500579,NA,NA,NA,NA,0.526272289604727,0.645426604908878,0.556195550435597,0.688352377441946,NA,NA,NA,NA
"10",1.18871593481546,0.509856026070764,0.953887331365795,NA,NA,NA,NA,NA,-0.57993624560241,-0.414503895471963,-0.577946790727316,0.437083252907784,NA,NA,NA,NA,0.52301734965629,0.688548442314276,0.554638797213055,0.69102705349492,NA,NA,NA,NA
"11",1.15551882403258,0.330964263942091,0.835780025094769,NA,NA,NA,NA,NA,-0.337385927252537,-0.17961418054455,-0.3388508044049,0.669617199717877,NA,NA,NA,NA,0.519794301218313,0.689567645316863,0.553128276826285,0.693682156360532,NA,NA,NA,NA
"12",1.0366661894953,0.307006352096957,0.580824035584573,NA,NA,NA,NA,NA,-0.361978118990648,-0.214108910351487,-0.366846351004754,0.635056563990324,NA,NA,NA,NA,0.51657824933687,0.692121110739378,0.551580013931987,0.696296746362062,NA,NA,NA,NA
"13",0.861666199929683,0.196860493013875,0.397229733109189,NA,NA,NA,NA,NA,-0.205709474875759,-0.0704755807470416,-0.214034706619838,0.780983335988323,NA,NA,NA,NA,0.513391369265841,0.696597627020547,0.550075528403018,0.699194866517344,NA,NA,NA,NA
"14",0.92340363206087,-0.0285432390965266,0.35844436772422,NA,NA,NA,NA,NA,-0.18771331874983,0.009546813488301,-0.199451917108596,0.788656850360699,NA,NA,NA,NA,0.510209824694938,0.650645741376492,0.548535809873409,0.702071835700715,NA,NA,NA,NA
"15",1.13359521091612,-0.196716002044713,0.0928112630399878,NA,NA,NA,NA,NA,-0.192538342344397,-0.00679429231492534,-0.207712642220703,0.773563449599863,NA,NA,NA,NA,0.507036713757691,0.654088558500323,0.547000446467036,0.704906703524534,NA,NA,NA,NA
"16",1.44660343716947,-0.0907102141751635,-0.19566292851881,NA,NA,NA,NA,NA,-0.208808910208451,-0.0158800564425987,-0.227406313648933,0.747573398625181,NA,NA,NA,NA,0.503923830568509,0.645418963175972,0.545506343686949,0.707421489087806,NA,NA,NA,NA
"17",1.23416085196705,-0.152045855610417,-0.0817086929754973,NA,NA,NA,NA,NA,-0.19881464042842,-0.0394411482250601,-0.220836810880131,0.747003376030217,NA,NA,NA,NA,0.500793462846068,0.663297536323437,0.543977475568069,0.710493348445982,NA,NA,NA,NA
"18",1.10556410280514,-0.177060112127511,-0.0753045197688516,NA,NA,NA,NA,NA,-0.159229620970462,-0.0256129536541572,-0.184719163872031,0.776553495805832,NA,NA,NA,NA,0.497698929085427,0.676398267046563,0.54249386744378,0.713224368499257,NA,NA,NA,NA
"19",0.878116633927476,-0.0426203906862406,-0.128690076272648,NA,NA,NA,NA,NA,-0.189841703344128,-0.0938770352676022,-0.218743669217789,0.735899409307845,NA,NA,NA,NA,0.494613541915912,0.697997453408959,0.54097366764623,0.715956533325437,NA,NA,NA,NA
"20",0.894918096492951,0.0694540984102727,0.0395577886181382,NA,NA,NA,NA,NA,-0.143420189169587,-0.0208985940007596,-0.175765606093954,0.771976897441358,NA,NA,NA,NA,0.491565345762768,0.675515886638441,0.539494291442358,0.718942679293153,NA,NA,NA,NA
"21",0.761466077387754,-0.0450826488949816,-0.0578826364814025,NA,NA,NA,NA,NA,-0.143863403414432,-0.0126158927963227,-0.17959980138876,0.761658986235228,NA,NA,NA,NA,0.488528744831266,0.665510350288451,0.537982813692295,0.721591911116336,NA,NA,NA,NA
"22",0.599601399153764,-0.0169978614381732,-0.0564771117346279,NA,NA,NA,NA,NA,-0.20546052686111,-0.108578347027607,-0.244601152746921,0.689806438657134,0.724301004299528,0.211197027490075,0.634937590301066,NA,0.485502793296089,0.684512050572896,0.536473716991009,0.724514598647026,0.714285714285714,NA,0.06,NA
"23",0.540413393859555,-0.087413037738771,0.100978984910588,NA,NA,NA,NA,NA,-0.187791855250601,-0.0910735164649694,-0.228290873924814,0.702101356262346,0.736573713013773,0.224780669843238,0.534523666980203,NA,0.485977247150323,0.68529325465393,0.537727931639582,0.729130282920014,0.804597701149425,NA,0.07,NA
"24",0.540654624436493,-0.440888418614292,-0.0347226067055302,NA,NA,NA,NA,NA,-0.17370044169496,-0.099342143247857,-0.215485972534098,0.71174118868301,0.742054375624767,0.235127183245334,0.57230823376622,NA,0.486446393946297,0.701465556201175,0.538939943862803,0.733090319967598,0.786516853932584,NA,0.07,NA
"25",0.562534990586378,-0.382489758648445,-0.0239533117369026,NA,NA,NA,NA,NA,-0.175352237487073,-0.0803182476209754,-0.218428484375493,0.704575676544199,0.735251366153961,0.232417607791045,0.604815915407602,NA,0.486936623717695,0.687803630784965,0.540179844489649,0.737886412652768,0.760869565217391,NA,0.07,NA
"26",0.589993091270001,-0.303924155660938,-0.0531445322194521,NA,NA,NA,NA,NA,-0.129252666893746,-0.0181158218977373,-0.173625431497815,0.744720488924484,0.776228795567779,0.261612948854259,0.550464858089732,NA,0.48742012393395,0.677488766533764,0.541417714984171,0.743030511191253,0.842105263157895,NA,0.08,NA
"27",0.616986337412275,-0.156974944793836,0.130695382802302,NA,NA,NA,NA,NA,-0.129341917954328,-0.0537561937726465,-0.175079219379045,0.677099078457903,0.767671184176071,0.263403613319104,0.582443956363078,NA,0.487896938005213,0.702694235588972,0.542687363570216,0.79571973362172,0.816326530612245,NA,0.08,NA
"28",0.532491891104413,-0.137280099154395,0.180676080160468,NA,NA,NA,NA,NA,-0.133042005612537,-0.0508705419633357,-0.18006917321343,0.706020738322964,0.758929853459989,0.262563483384203,0.609862859418191,NA,0.488368450985941,0.698756319201067,0.54391294971378,0.770925110132159,0.792079207920792,NA,0.08,NA
"29",0.501650110124545,-0.184347612848134,-0.108313470818981,NA,NA,NA,NA,NA,-0.141456713922751,-0.0732279499692112,-0.189841236129674,0.675706682691837,0.742280753472297,0.24262171990585,0.523456458286178,NA,0.488833359362799,0.709241633404974,0.545170221686692,0.788744225115498,0.857142857142857,NA,0.09,NA
"30",0.332566333334479,-0.465857250604823,-0.205182764748188,NA,NA,NA,NA,NA,-0.152537319519968,-0.112227890729176,-0.202228555104781,0.676661193523386,0.726289877426452,0.222963852352086,0.541539766707914,NA,0.489319030105635,0.730046805665309,0.546425419906629,0.780082757088506,0.833333333333333,NA,0.09,NA
"31",0.303797868015216,-0.330402756693933,-0.0595231261033327,-0.142275948242338,NA,NA,NA,NA,-0.151176630200958,-0.104267389732456,-0.20216510254281,0.627891637056815,0.722766267991988,0.230435250889775,0.465917350118406,NA,0.489798031543266,0.725954451096603,0.547670321064996,0.820988165190764,0.900900900900901,NA,0.1,NA
"32",0.322292270358294,-0.358210479073147,0.0295534309406928,-0.338314377100594,NA,NA,NA,NA,-0.163708887100375,-0.111793506217639,-0.216065946756882,0.583613493547892,0.702127134960023,0.211922483168551,0.48975370170062,NA,0.490271739130435,0.723027902683065,0.548950772966289,0.848288900457572,0.869565217391304,NA,0.1,NA
"33",0.296561465573598,-0.35001424061182,0.134790513890237,-0.426399817575811,NA,NA,NA,NA,-0.138511357759607,-0.136818166651701,-0.192137255035516,0.649904886711261,0.722555331629663,0.232549699916188,0.44638757545628,NA,0.490759325321047,0.761023343551049,0.550194381390078,0.814945652173913,0.932203389830509,NA,0.11,NA
"34",0.427107938306315,-0.215512401185276,-0.174611629140223,-0.285333988346041,NA,NA,NA,NA,-0.0903312992122407,-0.0476717320698321,-0.145270331103579,0.681479518835475,0.762888659064716,0.277388697571582,0.528882654523782,NA,0.491239817587325,0.73119212962963,0.551456726966267,0.829402409768457,0.901639344262295,NA,0.11,NA
"35",0.369261772627919,-0.141138369794574,0.22024076014437,-0.145510089402039,NA,NA,NA,NA,-0.0354617125195378,0.0316635712423636,-0.0917472617806934,0.745371219614833,0.813049075247562,0.330844975338593,0.52995967488081,NA,0.491710625470987,0.714203894616266,0.552729005534988,0.822740867336039,0.952380952380952,NA,0.12,NA
"36",0.318259218175547,0.0486064569963895,0.0977672818712456,-0.151166542087535,NA,NA,NA,NA,-0.0398662464145718,-0.0455408997607691,-0.0974158359232633,0.743687990470399,0.800857900237085,0.326025341215357,0.557805061375612,NA,0.492201290931821,0.768903752409024,0.553980370774264,0.821323743290055,0.923076923076923,NA,0.12,NA
"37",0.351331349834865,0.18864117629633,0.220310775262049,-0.0346446770726097,NA,NA,NA,NA,-0.0624854144025542,-0.0666238415581044,-0.14810840996246,0.693252530213893,0.770618572274877,0.293436355401078,0.486427862039507,NA,0.492683552969365,0.768475669611555,0.570311091885657,0.845318076842326,0.970149253731343,NA,0.13,NA
"38",0.29483094248645,0.210147381517294,0.346927381879264,0.180736625541159,NA,NA,NA,NA,-0.0619645894090395,-0.0484275595582957,-0.112592851543618,0.631394652994661,0.766581768428934,0.296235951541237,0.524544280967255,NA,0.493157476662917,0.755738114401488,0.551228109058801,0.900592735723425,0.935251798561151,NA,0.13,NA
"39",0.216407085170597,0.177615592015839,0.269162343629845,0.110352318700505,NA,NA,NA,NA,-0.0495086338695749,-0.0360809366954289,-0.141850905634532,0.607467521346116,0.771574083252223,0.302003706131929,0.49226322066085,NA,0.493651008744311,0.756577140660186,0.575283511824366,0.934897117205947,0.979020979020979,NA,0.14,NA
"40",0.167601731297849,0.15826826106545,0.232496117702974,0.130909376692938,NA,NA,NA,NA,-0.061388255319752,-0.0378328935066448,-0.16003990307483,0.652435481810222,0.755243883532702,0.284667731495379,0.439958326069373,NA,0.49413484687567,0.749687516982773,0.579492083134123,0.88409855861874,1.02040816326531,NA,0.15,NA
"41",0.195932237924075,0.182541966996062,0.199229631691698,0.0928588973895863,NA,NA,NA,NA,-0.00464693733737587,0.0301569502319521,-0.0729526738088402,0.674088068666099,0.804513922026169,0.337734149700983,0.531109451277652,NA,0.494610370581573,0.742015270459189,0.56271200621943,0.916552319967475,0.986842105263158,NA,0.15,NA
"42",0.310272178532954,0.0751950950092297,0.109907924673869,-0.063098593949082,NA,NA,NA,NA,-0.0281943501781252,0.0455102207065421,-0.139167401076444,0.56995596376979,0.77371145709505,0.31152147871869,0.476388872126004,NA,0.495105263157895,0.71441870361997,0.587828564119052,0.99446401610468,1.01910828025478,NA,0.16,NA
"43",0.23453871223033,0.0467152537612194,0.128627325876186,0.00563286125959817,NA,NA,NA,NA,-0.0489539570988566,0.00739667366066299,-0.0608039396468851,0.606621825968013,0.748558019740005,0.290129635174785,0.427254656794199,NA,0.495550802531029,0.727579036036747,0.532834976117507,0.93981018981019,1.04938271604938,NA,0.17,NA
"44",0.0842185408698104,-0.117809587204069,0.133331912954408,0.179290978593788,NA,NA,NA,NA,-0.0919128420631812,-0.0642958980777131,-0.178319132730938,0.507518633090632,0.698382813086982,0.239358563939894,0.358448110591966,NA,0.496003583622636,0.749472477661708,0.574604137094663,0.994992811462,1.07784431137725,NA,0.18,NA
"45",-0.127540142539839,-0.0498381862473019,0.0961631499759279,0.234484320443963,NA,NA,NA,NA,-0.109345363090859,-0.101859001846334,-0.218192943642386,0.495234832399823,0.67377146338731,0.215306119374034,0.377190499765682,NA,0.49643883317054,0.765383723028538,0.588160438033527,0.990751672569854,1.04046242774566,NA,0.18,NA
"46",-0.454639128935838,-0.0542731659964972,0.16979187511594,0.301427317999448,NA,NA,NA,NA,-0.116855504661592,-0.111676603654924,-0.238285732120202,0.384065358621326,0.659171178388445,0.202862343131153,0.344998519744911,NA,0.496882563231515,0.767837555164409,0.596140178605149,1.09994634408078,1.06741573033708,NA,0.19,NA
"47",-0.465431804162068,0.0835097946495718,0.217569636112649,0.242735676519653,NA,NA,NA,NA,-0.122677761616643,-0.108027384395308,-0.216572297297653,0.375493031830359,0.649039966954066,0.194171831666972,0.32194196092404,NA,0.497333333333333,0.761289345483,0.580475114905693,1.10397605195181,1.08695652173913,NA,0.2,NA
"48",-0.391928746201774,0.12402946781395,0.128605849776232,0.148732810474161,NA,NA,NA,NA,-0.122357316460681,-0.10226777527207,-0.13701798848429,0.443203824212735,0.642393473493481,0.19240624894757,0.306459279175562,NA,0.497780499005051,0.757840591290451,0.5367389184473,1.03295810329581,1.10526315789474,NA,0.21,NA
"49",-0.50023319876174,-0.17044180399107,-0.0758104579063921,0.168053143944942,NA,NA,NA,NA,-0.0825948677694135,-0.0622289065753985,-0.262410430996328,0.473802930915001,0.675273912698186,0.231834814909903,0.331706756757779,NA,0.498235906287281,0.758324276257287,0.633703474729396,1.04342067921672,1.12244897959184,NA,0.22,NA
"50",-0.566479904771714,0.0338423100027265,0.0969481506180667,0.0698985431290984,NA,NA,NA,NA,-0.060019569560378,-0.0311170902012747,-0.239224572972799,0.33511677336244,0.691050625405872,0.248429632159149,0.340913160544152,NA,0.498699396418921,0.752577823388555,0.633905829642283,1.22715160581553,1.13861386138614,NA,0.23,NA
"51",-0.55999312303751,0.0696928656974469,0.192487713766572,0.0995324348615689,NA,0.0994284724255908,0.326439377403264,NA,-0.0221552640643234,-0.031449092051528,-0.117647443228805,0.46235885710869,0.722147958193793,0.282204187178996,0.366382740156366,NA,0.49914568571285,0.782579273008507,0.583521963340538,1.12323447143947,1.15384615384615,NA,0.24,NA
"52",-0.597196184565555,0.052350952156111,0.00125182905165699,-0.0468288540944775,NA,-0.00822367497353708,0.270006042412524,NA,-0.00144476396469129,-0.0295359244414912,-0.128813370021548,0.452543018273112,0.736172597822446,0.300112819093486,0.380280963936286,NA,0.4996,0.798154611081895,0.602970508982545,1.15910546053233,1.16279069767442,NA,0.25,NA
"53",-0.576568689907311,-0.0958957370880844,0.0644367160402783,0.0317937457508783,NA,0.105779513047713,0.354691961077097,NA,0.00798397045361732,0.00640910800288208,-0.132736796483468,0.440417751540384,0.740514983966267,0.304513968016334,0.309362382310759,NA,0.500070852693521,0.778001182732111,0.611651370878666,1.18547622273405,1.26126126126126,NA,0.28,NA
"54",-0.7409998424818,0.00812057930009535,0.092555927960281,0.0439202435267552,NA,0.175591679220196,0.449495499344747,NA,-0.0149054164430855,0.0159761557453237,-0.228654169417,0.48491800906191,0.710015027982495,0.27741059366379,0.354885070605372,NA,0.500571078225356,0.753908810036513,0.658648665885678,1.10932834157864,1.17903930131004,NA,0.27,NA
"55",-0.727387220856229,-0.0543333851451608,0.115747388666655,-0.0218896695228894,NA,0.137697224436038,0.410866346768902,NA,-0.0101176404190184,-0.0226292098962313,-0.230941146978059,0.435765805877624,0.709869991591288,0.279069189572446,0.390738429745683,NA,0.501049743587222,0.788096340898564,0.663959262126592,1.17192828071719,1.14406779661017,NA,0.27,NA
"56",-0.757737893673748,-0.0178977306595414,0.0755221987364618,-0.109477560386055,NA,-0.0140860368385408,0.255308378416757,NA,-0.000255754841504086,-0.0139645763775544,-0.218687002987983,0.450393164518171,0.712268199702732,0.288107525996803,0.363439020859575,NA,0.501531608837126,0.789799285125103,0.663009809839023,1.16747847264504,1.18852459016393,NA,0.29,NA
"57",-0.66206576449313,0.0759558060758998,0.0323916218579399,-0.10743894325262,NA,0.0203353301978013,0.23982679991333,NA,0.00166286345262368,-0.0124538536144676,-0.191421102712692,0.480048142765729,0.709401652724301,0.284348273240787,0.360709735574255,NA,0.502017795497642,0.790887453247195,0.647042149533942,1.13664261871433,1.19521912350598,NA,0.3,NA
"58",-0.589202198917137,0.0215049512483336,0.0126617278301646,-0.113591890525542,NA,-0.0806917222904858,0.120439510535261,NA,0.0390932532225006,0.00989296636911141,-0.17507486081208,0.403869496638638,0.739559656361691,0.318064093845788,0.365950678076258,NA,0.50250697456279,0.803689655946316,0.661473245582425,1.27463751094407,1.23552123552124,NA,0.32,NA
"59",-0.600777973894296,-0.065339581930342,-0.00233520414506394,-0.214237871726024,NA,-0.106603340023069,0.147579717952973,NA,0.0458573259116495,0.00393054946651472,-0.0987703768266912,0.390235879196414,0.739155825522859,0.322152316545338,0.377080773573051,NA,0.502999050400875,0.814780251522019,0.617641312841886,1.30217805032776,1.23134328358209,NA,0.33,NA
"60",-0.869543792349657,-0.0925147498185019,-0.0765752635592798,-0.142455616965973,NA,-0.0764754055024041,0.171810823025613,NA,0.0526688606075227,0.0229418514065327,-0.0991683490714643,0.403089395831617,0.741497258000475,0.326869735783553,0.299879214469841,NA,0.503493928954786,0.805692415977477,0.622722359231282,1.29560747272955,1.34057971014493,NA,0.37,NA
"61",-1.10605152813749,-0.032271382958597,-0.00210927269274297,-0.0977101421791655,NA,-0.028028431864282,0.195672929559773,NA,0.0741125000911289,0.00863790928844166,-0.199533992749541,0.439146052525261,0.755903177604734,0.343076666622833,0.354351781206111,NA,0.503967744542865,0.835800748933206,0.704050906564064,1.27801395022494,1.29824561403509,NA,0.37,NA
"62",-1.09204265928944,-0.0396779355131232,0.0252274909151109,-0.120403043871342,NA,-0.0417477743931834,0.162705398725956,NA,0.0979612781223511,-0.0145776276798735,-0.170296264536012,0.461468679980062,0.77286008658966,0.360677059055803,0.283531750917149,NA,0.504468085106383,0.876947275430394,0.700962243079178,1.28123663469176,1.42857142857143,NA,0.42,NA
"63",-1.05656122880008,-0.130910243562293,0.0699840286501883,-0.185667511705987,NA,-0.0927647543518293,0.082848419747714,NA,0.102405305067489,-0.0445275416361441,-0.156458348042292,0.427914921410382,0.772346848790655,0.36437465867395,0.367883417279045,NA,0.50495484751977,0.908509413445342,0.695078349009514,1.33214170951157,1.32013201320132,NA,0.4,NA
